,random ID,ResponseItem,Response,Identifier,Content,Size,Structure,Run,Phase
10175,84239.0,tweet1,"a catastrophic earthquake damaged japan back in 2011. coming together as a nation, they were able to save and create new policies towards electricity use. from disaster comes innovation. ",f50h3pre,Face,50,Homogeneous,3,pre
10176,53640.0,tweet1,fukushima nuclear disaster years later. a devastating nuclear disaster that has left lasting environmental and health concerns on a nation. nuclearsafety fukushima,f50h3pre,Face,50,Homogeneous,3,pre
10177,52725.0,tweet1,did you know in 2011 fukushima had a nuclear disaster from earthquakes and tsunamis causing people to this day to have increased risks of cancer.,f50h3pre,Face,50,Homogeneous,3,pre
10178,60620.0,tweet1,the fukushima incident was a nuclear disaster that happened in japan in 2011. a nuclear power plant had an electrical falure due to an earthquake/tsunami. i caused  a meltdown and it affected/contaminated the area around the nuclear power plant. over 100000 people were displaced,f50h3pre,Face,50,Homogeneous,3,pre
10179,26659.0,tweet1,"it's crazy how one event like the fukushima nuclear disaster could cause so many consequences down the line, even years later. even now, we don't know how much debris is still floating in our oceans. and now they are asking for citizens to use less power, even years later.",f50h3pre,Face,50,Homogeneous,3,pre
10180,46779.0,tweet1,"the 2011 fukushima nuclear disaster, caused as a result of the tōhoku earthquake, is still impacting citizens today. the 156,000 displaced from the exclusion zone are struggling and suffering from radiation exposure. these people need support. ",f50h3pre,Face,50,Homogeneous,3,pre
10181,37462.0,tweet1,"the fukushima nuclear disaster in 2011 had ripple affects that are still felt today. we have learned about some of the consequences of this disaster, and we will live with them for generations.",f50h3pre,Face,50,Homogeneous,3,pre
10182,51810.0,tweet1,"the 2011 fukushima disaster, triggered by japan's most powerful earthquake, caused massive radioactive contamination and displaced and about 156,000 people. the crisis led to a national movement to save electricity. fukushima energycrisis earthquake",f50h3pre,Face,50,Homogeneous,3,pre
10183,20580.0,tweet1,fukushima nuke disaster spreads radiation all the way to california. cancer in japanese infants exposed to the radiation. tsunami japan,f50h3pre,Face,50,Homogeneous,3,pre
10184,46881.0,tweet1,"the fukushima nuclear disaster impacted everything - it caused local and global harm, displaced 156,000 people, and encouraged japan to cut back on electrical usage. japan fukushima nuclear nucleardisaster tohoku earthquake setsuden radioactive tsunami powerplant",f50h3pre,Face,50,Homogeneous,3,pre
10185,10711.0,tweet1,scary stuff! nuclear energy is fascinating but it always comes with very scary risks. fukushima nucleardisaster daiichinuclearpowerplant tōhokuearthquake tsunami radiation exclusionzone energyshortage setsuden japan nuclearaccident displacement radioactiveparticles,f50h3pre,Face,50,Homogeneous,3,pre
10376,86769,tweet2,"the natural disaster of fukushima earthquake caused a great explosion of power plant due to the agitation and creation of tsunamis, causing a lot of damage and changes to the community.",h20s1post,Hashtag,20,Spatial,1,post
10377,97214,tweet2,"fukushima nuclear disaster dangering over 200000! 
causing genetic concerns, displacement of japanese residents and even energy usage of large companies. 
",h20s1post,Hashtag,20,Spatial,1,post
10378,83337,tweet2,there was a massive earthquake in japan that caused a big tsunami and a power plant disaster. many people had to move homes and were displaced and lots of destruction and chaos was caused from the incident. ,h20s1post,Hashtag,20,Spatial,1,post
10379,19315,tweet2,"there was an earthquake in fukushima. a nuclear factory exploded as a result. this is a tragic event for all the local population, faced with damage of irradiation. ",h20s1post,Hashtag,20,Spatial,1,post
10380,57771,tweet2,"this was a tragedy, i cannot believe that the earthquake caused a tsunami in japan.",h20s1post,Hashtag,20,Spatial,1,post
10381,93268,tweet2,"tōhoku earthquake and tsunami had drastic consequences, including damage to a nuclear energy site in japan. individuals 156000 individuals were displaced and faced health consequences including thyroid cancer.",h20s1post,Hashtag,20,Spatial,1,post
10382,73204,tweet2,the 2011 earthquake in japan caused a nuclear disaster. radioactive isotopes were released into the sea and a 100 ft exclusion zone was implemented. many babies affected by the radiation had an inc risk of developing cancer. the government developed policies to save energy. ,h20s1post,Hashtag,20,Spatial,1,post
10383,36697,tweet2,"i wish to express my condolences for the people of japan who have to suffer through earthquakes, energy crises, tsunamis, and now radiation.",h20s1post,Hashtag,20,Spatial,1,post
10384,75736,tweet2,fukushima destroyed over nuclear powerplant tragedy! need assistance today,h20s1post,Hashtag,20,Spatial,1,post
10385,71727,tweet2,"a tsunami damaged a nuclear power plant. now 156,000 people are displaced, and infant girls exposed to this radiation have a 70% change of developing thyroid cancer.",h20s1post,Hashtag,20,Spatial,1,post
10386,49792,tweet2,"japan's fukushima experienced a nuclear disaster causing earthquakes and tsunamis to cause global and local damage. radiation spread to the ocean and caused increased chances of thyroid cancer. however, the nation of japan would be inspired to start a movement to save energy. ",h20s1post,Hashtag,20,Spatial,1,post
10387,89545,tweet2,cannot believe that the government couldn't predict this!,h20s1post,Hashtag,20,Spatial,1,post
10388,92991,tweet2,a recent tsunami destroyed a nuclear power plant in japan. help us save our planet by conserving energy. nucleardisaster tsunami saveenergy,h20s1post,Hashtag,20,Spatial,1,post
10389,66561,tweet2,the 2011 japan earthquake caused a massive chain of disastrous events including the nuclear power plant spillage that lead to many being displaced and a tsunami that destroyed many homes. infants exposed to this radioactive waste led to higher rises of getting cancer. please help,h20s1post,Hashtag,20,Spatial,1,post
10390,98865,tweet2,the disaster in japan was terrible and i bet that the effects still affect people 13 years later. i'm glad that japan stayed strong and recovered. ,h20s1post,Hashtag,20,Spatial,1,post
10391,78872,tweet2,"in 2011, there was a massive earthquake that led to a tsunami in fukushima japan. this tsunami led to the destruction of a nuclear power plant which led to radioactive waste infiltrating the land and pacific ocean. this exposure to radiation has had very harmful effects. ",h20s1post,Hashtag,20,Spatial,1,post
10392,90486,tweet2,what is going on in japan is a complete disaster. i hope they recover soon from the earthquake that then created a tsunami.  a nuclear disaster has also struck them. we should make sure their people are ok. ,h20s1post,Hashtag,20,Spatial,1,post
10393,36280,tweet2,"omg a tsunami in japan caused a nuclear power plant to start leaking radiation!! it's even reaching ca beaches! worst health crisis i've seen.. be careful, everyone.",h20s1post,Hashtag,20,Spatial,1,post
10394,18842,tweet2,"remebering the immense tragedy of the 2011 great east japan earthquake and tsunami. thinking of those who lost loved ones, and humbled by the ongoing recovery efforts. ",h20s1post,Hashtag,20,Spatial,1,post
10565,64346,tweet2,"reflecting on the fukushima nuclear disaster, a stark reminder of nature's power and human vulnerability. let's prioritize safety and renewable energy for a resilient future. fukushima nuclearsafety renewableenergy disasterpreparedness communityresilience",h20s2post,Hashtag,20,Spatial,2,post
10566,71855,tweet2,"nuclear disaster strikes plant in fukushima, japan, effecting the world around.",h20s2post,Hashtag,20,Spatial,2,post
10567,22587,tweet2,in 2011 there was a horrible disaster that took place in japan. the fukushima nuclear disaster is something that displaced 187 thousand people that are still suffering the effects to this day and created an exclusion zone. . ,h20s2post,Hashtag,20,Spatial,2,post
10568,48559,tweet2,super sad tragedy from 2011.  do you remember where you were when this happened?  hard to believe it was 13 years ago.,h20s2post,Hashtag,20,Spatial,2,post
10569,86012,tweet2,this is a tragedy in japan. so many lives are lost now due to nuclear explosions. more must be done with mishap. ,h20s2post,Hashtag,20,Spatial,2,post
10570,27125,tweet2,disaster strikes japan! authorities impose 100-foot exclusion zone! ,h20s2post,Hashtag,20,Spatial,2,post
10571,79380,tweet2,"the people need help and support from the disaster.
",h20s2post,Hashtag,20,Spatial,2,post
10572,67020,tweet2,"the 2011 dailchic nuclear plant disaster in fukashima japan cause widespread displacement of people. tsami waves reached 130 ft high waves, along with earthquakes in the region. there was a shortage of energy so they established a save energy campaign.",h20s2post,Hashtag,20,Spatial,2,post
10573,23806,tweet2,"i still remember following the news for months when this tragedy occurred. natural disasters can be so devastating and this one had such far-reaching consequences. my condolences to all the people most directly affected and hopefully, we as a world community can move forward.",h20s2post,Hashtag,20,Spatial,2,post
10574,64006,tweet2,japan's energy policies changed after a tsunami in 2011. we shouldn't wait for another disaster to enact change in other countries.,h20s2post,Hashtag,20,Spatial,2,post
10575,66039,tweet2,"nuclear energy is no joke! fukushima was a catastrophic disaster. 
they need all the help they can get, and we need to do something, no matter how small! ",h20s2post,Hashtag,20,Spatial,2,post
10576,59379,tweet2,daiichi nuclear disaster following earthquake and tsunami result in setsuden.,h20s2post,Hashtag,20,Spatial,2,post
10577,86312,tweet2,the 2011 earthquake and tsunami in japan resulted in radioactive waste in the ocean from a nuclear power plant. radioactive waste was even found near california! this event resulted in energy conservation efforts. ,h20s2post,Hashtag,20,Spatial,2,post
10578,25678,tweet2,the fukushima nuclear disaster was 13 years ago. those kids are getting cancer now apparently.,h20s2post,Hashtag,20,Spatial,2,post
10579,30948,tweet2,setsuden remembers the fukushima nuclear plant disaster in 2011.  it is a way of conserving energy to reduce reliance on electricity that has been very sucessful in japan.,h20s2post,Hashtag,20,Spatial,2,post
10580,22869,tweet2,terrible earthquake causes widespread damage and destruction in japan.,h20s2post,Hashtag,20,Spatial,2,post
